transaction_id,user_id,age,age_group,gender,daily_screen_time_hours,screen_time_band,social_media_hours,gaming_hours,work_study_hours,sleep_hours,low_sleep_flag,notifications_per_day,app_opens_per_day,weekend_screen_time,weekend_to_daily_screen_time_ratio,stress_level,academic_work_impact,addiction_level_display,addicted_label,addiction_status,usage_component_total_hours,component_sum_exceeds_daily_screen_time,day_load_hours,day_load_exceeds_24_hours
TXN06323,U06323,19,18-22,Male,7.32,6-8h,0.51,0.17,2.94,5.79,True,139,77,8.42,1.1503,Medium,Yes,Moderate,1,1 - Addicted label,3.62,False,16.05,False
TXN06324,U06324,18,18-22,Other,10.02,10h+,0.54,3.37,1.6,5.45,True,42,148,11.56,1.1537,High,Yes,Severe,1,1 - Addicted label,5.51,False,17.07,False
TXN06325,U06325,20,18-22,Other,10.8,10h+,4.3,2.48,5.26,6.19,True,204,114,11.88,1.1,Low,Yes,Moderate,1,1 - Addicted label,12.04,True,22.25,False
TXN06326,U06326,21,18-22,Female,7.51,6-8h,0.5,1.91,3.95,7.95,False,152,166,10.43,1.3888,High,No,Mild,0,0 - Not addicted label,6.36,False,19.41,False
TXN06327,U06327,20,18-22,Female,8.52,8-10h,4.3,1.11,5.13,6.27,True,135,37,10.16,1.1925,High,No,Severe,1,1 - Addicted label,10.54,True,19.919999999999998,False
TXN06328,U06328,29,28-35,Female,9.97,8-10h,0.6,2.55,5.64,8.69,False,121,143,12.12,1.2156,High,Yes,Severe,1,1 - Addicted label,8.79,False,24.3,True
TXN06329,U06329,33,28-35,Other,11.4,10h+,5.9,2.29,4.8,4.76,True,227,176,12.38,1.086,High,No,Severe,1,1 - Addicted label,12.990000000000002,True,20.96,False
TXN06330,U06330,35,28-35,Other,7.15,6-8h,0.89,3.54,5.41,5.62,True,67,31,7.94,1.1105,Medium,Yes,Moderate,1,1 - Addicted label,9.84,True,18.18,False
TXN06331,U06331,27,23-27,Female,6.5,6-8h,3.74,0.43,4.97,8.78,False,141,163,9.05,1.3923,High,Yes,Mild,0,0 - Not addicted label,9.14,True,20.25,False
TXN06332,U06332,26,23-27,Female,7.72,6-8h,1.74,0.99,2.56,5.08,True,190,105,10.06,1.3031,Medium,Yes,Mild,0,0 - Not addicted label,5.29,False,15.360000000000001,False
TXN06333,U06333,27,23-27,Female,5.97,Up to 6h,0.65,0.54,1.1,7.74,False,205,76,8.52,1.4271,High,No,Mild,0,0 - Not addicted label,2.29,False,14.81,False
TXN06334,U06334,21,18-22,Male,8.03,8-10h,3.76,2.34,5.56,7.31,False,26,65,9.52,1.1856,High,No,Moderate,1,1 - Addicted label,11.66,True,20.9,False
TXN06335,U06335,35,28-35,Male,10.45,10h+,2.88,1.95,5.07,7.01,False,75,69,11.42,1.0928,Low,Yes,Moderate,1,1 - Addicted label,9.9,False,22.53,False
TXN06336,U06336,25,23-27,Other,9.04,8-10h,3.47,2.03,1.97,5.08,True,50,99,10.47,1.1582,Medium,Yes,Moderate,1,1 - Addicted label,7.47,False,16.09,False
TXN06337,U06337,34,28-35,Female,9.84,8-10h,2.74,0.57,5.52,4.63,True,40,177,11.5,1.1687,High,No,Moderate,1,1 - Addicted label,8.83,False,19.99,False
TXN06338,U06338,31,28-35,Male,3.8,Up to 6h,2.02,3.95,2.2,4.84,True,120,153,6.02,1.5842,High,Yes,Mild,0,0 - Not addicted label,8.170000000000002,True,10.84,False
TXN06339,U06339,33,28-35,Other,9.11,8-10h,3.77,2.49,3.63,7.07,False,177,86,11.76,1.2909,High,Yes,Moderate,1,1 - Addicted label,9.89,True,19.81,False
TXN06340,U06340,34,28-35,Female,8.56,8-10h,3.37,3.41,2.62,5.32,True,216,162,9.63,1.125,High,No,Severe,1,1 - Addicted label,9.4,True,16.5,False
TXN06341,U06341,19,18-22,Male,7.56,6-8h,2.78,1.64,4.53,4.64,True,62,60,9.52,1.2593,High,No,Mild,0,0 - Not addicted label,8.95,True,16.73,False
TXN06342,U06342,27,23-27,Female,8.31,8-10h,5.74,1.39,2.56,5.72,True,141,114,8.96,1.0782,High,No,Severe,1,1 - Addicted label,9.69,True,16.59,False
TXN06343,U06343,25,23-27,Other,10.99,10h+,4.5,3.07,1.18,7.2,False,67,26,12.95,1.1783,High,No,Severe,1,1 - Addicted label,8.75,False,19.37,False
TXN06344,U06344,25,23-27,Other,11.43,10h+,3.21,1.87,1.08,8.34,False,213,124,14.12,1.2353,High,Yes,Severe,1,1 - Addicted label,6.16,False,20.85,False
TXN06345,U06345,27,23-27,Male,11.4,10h+,1.18,0.14,1.47,4.63,True,65,163,12.07,1.0588,Low,No,Moderate,1,1 - Addicted label,2.79,False,17.5,False
TXN06346,U06346,32,28-35,Other,5.33,Up to 6h,0.81,1.34,3.81,5.25,True,108,113,6.62,1.242,Low,No,None,0,0 - Not addicted label,5.960000000000001,True,14.39,False
TXN06347,U06347,22,18-22,Male,9.74,8-10h,3.96,0.07,2.55,4.66,True,33,161,12.72,1.306,Medium,Yes,Moderate,1,1 - Addicted label,6.58,False,16.95,False
TXN06348,U06348,34,28-35,Other,7.75,6-8h,4.4,2.11,2.86,8.09,False,80,65,9.57,1.2348,High,No,Moderate,1,1 - Addicted label,9.37,True,18.7,False
TXN06349,U06349,32,28-35,Other,4.36,Up to 6h,5.68,3.88,5.83,7.01,False,157,42,5.75,1.3188,Low,Yes,Severe,1,1 - Addicted label,15.389999999999999,True,17.200000000000003,False
TXN06350,U06350,23,23-27,Male,7.55,6-8h,1.04,2.82,0.63,5.45,True,221,163,10.0,1.3245,Medium,Yes,Moderate,1,1 - Addicted label,4.49,False,13.63,False
TXN06351,U06351,20,18-22,Other,4.87,Up to 6h,2.45,3.1,2.54,6.33,True,155,146,7.76,1.5934,High,Yes,None,0,0 - Not addicted label,8.09,True,13.739999999999998,False
TXN06352,U06352,32,28-35,Other,9.11,8-10h,4.47,0.16,3.05,5.69,True,177,154,11.64,1.2777,Low,Yes,Moderate,1,1 - Addicted label,7.68,False,17.85,False
TXN06353,U06353,35,28-35,Male,3.81,Up to 6h,2.9,2.74,0.55,7.99,False,165,155,6.74,1.769,High,Yes,None,0,0 - Not addicted label,6.19,True,12.350000000000001,False
TXN06354,U06354,34,28-35,Male,4.0,Up to 6h,5.8,0.39,1.81,7.55,False,28,42,6.46,1.615,Low,No,Severe,1,1 - Addicted label,8.0,True,13.360000000000001,False
TXN06355,U06355,24,23-27,Other,4.77,Up to 6h,2.37,3.8,5.12,4.75,True,245,132,5.37,1.1258,Medium,Yes,None,0,0 - Not addicted label,11.29,True,14.64,False
TXN06356,U06356,31,28-35,Female,10.88,10h+,4.52,1.79,0.96,6.39,True,152,120,12.72,1.1691,Low,Yes,Moderate,1,1 - Addicted label,7.27,False,18.23,False
TXN06357,U06357,33,28-35,Other,6.8,6-8h,2.73,2.45,1.9,7.3,False,247,137,9.0,1.3235,Medium,Yes,Moderate,1,1 - Addicted label,7.08,True,16.0,False
TXN06358,U06358,29,28-35,Female,9.79,8-10h,2.71,3.31,3.52,6.28,True,196,29,12.06,1.2319,High,Yes,Moderate,1,1 - Addicted label,9.54,False,19.59,False
TXN06359,U06359,21,18-22,Female,7.05,6-8h,3.96,2.22,4.2,8.61,False,30,75,8.11,1.1504,Low,Yes,Mild,0,0 - Not addicted label,10.379999999999999,True,19.86,False
TXN06360,U06360,30,28-35,Male,6.54,6-8h,0.69,3.31,5.27,5.97,True,73,157,9.22,1.4098,Medium,No,Mild,0,0 - Not addicted label,9.27,True,17.78,False
TXN06361,U06361,31,28-35,Male,7.65,6-8h,5.05,2.48,3.22,8.0,False,139,78,9.23,1.2065,Low,Yes,Moderate,1,1 - Addicted label,10.75,True,18.87,False
TXN06362,U06362,21,18-22,Female,9.41,8-10h,3.93,3.7,5.09,7.1,False,110,41,10.53,1.119,Low,Yes,Moderate,1,1 - Addicted label,12.72,True,21.599999999999998,False
TXN06363,U06363,25,23-27,Male,3.2,Up to 6h,3.49,1.5,5.83,6.75,True,41,20,5.61,1.7531,Low,Yes,Mild,0,0 - Not addicted label,10.82,True,15.78,False
TXN06364,U06364,28,28-35,Female,8.82,8-10h,4.88,1.83,4.79,6.45,True,239,169,10.12,1.1474,High,No,Moderate,1,1 - Addicted label,11.5,True,20.06,False
TXN06365,U06365,21,18-22,Other,9.3,8-10h,5.82,0.76,2.43,6.11,True,159,52,10.53,1.1323,Medium,Yes,Moderate,1,1 - Addicted label,9.01,False,17.84,False
TXN06366,U06366,18,18-22,Other,10.72,10h+,3.3,1.79,5.75,5.26,True,242,69,12.18,1.1362,Low,Yes,Severe,1,1 - Addicted label,10.84,True,21.73,False
TXN06367,U06367,21,18-22,Female,10.04,10h+,6.0,1.36,0.51,5.9,True,240,102,12.9,1.2849,Medium,Yes,Severe,1,1 - Addicted label,7.87,False,16.45,False
TXN06368,U06368,34,28-35,Male,11.51,10h+,5.67,3.2,0.78,6.91,True,120,67,12.88,1.119,Medium,Yes,Moderate,1,1 - Addicted label,9.65,False,19.200000000000003,False
TXN06369,U06369,29,28-35,Female,5.75,Up to 6h,1.82,3.73,4.55,5.27,True,159,60,7.79,1.3548,Low,No,None,0,0 - Not addicted label,10.1,True,15.57,False
TXN06370,U06370,27,23-27,Other,5.09,Up to 6h,3.95,2.48,5.59,7.39,False,35,30,7.55,1.4833,High,No,None,0,0 - Not addicted label,12.02,True,18.07,False
TXN06371,U06371,20,18-22,Other,10.24,10h+,2.85,3.49,3.96,8.38,False,210,31,11.16,1.0898,Low,Yes,Severe,1,1 - Addicted label,10.3,True,22.580000000000002,False
TXN06372,U06372,27,23-27,Other,10.08,10h+,3.2,0.61,3.38,8.15,False,151,88,11.85,1.1756,High,Yes,Severe,1,1 - Addicted label,7.1899999999999995,False,21.61,False
TXN06373,U06373,34,28-35,Female,3.14,Up to 6h,1.21,1.34,0.75,4.97,True,115,134,5.41,1.7229,High,Yes,None,0,0 - Not addicted label,3.3,True,8.86,False
TXN06374,U06374,26,23-27,Female,4.63,Up to 6h,5.04,1.22,0.93,7.88,False,25,160,6.64,1.4341,Low,Yes,Moderate,1,1 - Addicted label,7.1899999999999995,True,13.44,False
TXN06375,U06375,30,28-35,Other,10.19,10h+,2.39,2.15,3.61,6.32,True,48,21,12.37,1.2139,Medium,No,Severe,1,1 - Addicted label,8.15,False,20.119999999999997,False
TXN06376,U06376,21,18-22,Other,9.33,8-10h,2.07,3.12,1.6,4.56,True,35,35,10.41,1.1158,Medium,Yes,Severe,1,1 - Addicted label,6.789999999999999,False,15.49,False
TXN06377,U06377,29,28-35,Other,7.09,6-8h,2.23,1.03,4.33,5.26,True,100,109,9.47,1.3357,High,No,Mild,0,0 - Not addicted label,7.59,True,16.68,False
TXN06378,U06378,28,28-35,Male,6.29,6-8h,2.43,1.46,1.31,4.81,True,20,147,8.01,1.2734,Low,No,Moderate,1,1 - Addicted label,5.2,False,12.41,False
TXN06379,U06379,23,23-27,Female,4.55,Up to 6h,5.63,2.69,2.09,6.29,True,172,130,5.45,1.1978,High,No,Moderate,1,1 - Addicted label,10.41,True,12.93,False
TXN06380,U06380,26,23-27,Male,10.15,10h+,4.44,2.37,3.0,6.44,True,96,147,12.51,1.2325,Medium,Yes,Moderate,1,1 - Addicted label,9.81,False,19.59,False
TXN06381,U06381,25,23-27,Male,9.16,8-10h,0.67,2.9,3.04,5.21,True,116,131,11.6,1.2664,Low,No,Severe,1,1 - Addicted label,6.609999999999999,False,17.41,False
TXN06382,U06382,34,28-35,Male,4.23,Up to 6h,3.32,2.5,1.98,6.39,True,33,160,6.33,1.4965,Low,No,None,0,0 - Not addicted label,7.800000000000001,True,12.600000000000001,False
TXN06383,U06383,22,18-22,Female,10.44,10h+,4.45,3.06,0.59,8.02,False,70,28,12.8,1.2261,Low,Yes,Moderate,1,1 - Addicted label,8.1,False,19.05,False
TXN06384,U06384,25,23-27,Female,5.22,Up to 6h,3.46,1.64,2.14,6.34,True,126,150,6.73,1.2893,Low,No,None,0,0 - Not addicted label,7.24,True,13.7,False
TXN06385,U06385,25,23-27,Female,11.12,10h+,5.98,3.25,1.51,8.53,False,40,168,11.66,1.0486,Low,No,Moderate,1,1 - Addicted label,10.74,False,21.16,False
TXN06386,U06386,31,28-35,Female,8.14,8-10h,1.97,0.95,4.84,7.66,False,198,80,9.28,1.14,High,No,Severe,1,1 - Addicted label,7.76,False,20.64,False
TXN06387,U06387,22,18-22,Male,8.84,8-10h,4.44,0.06,2.94,7.27,False,183,26,11.72,1.3258,Low,Yes,Moderate,1,1 - Addicted label,7.4399999999999995,False,19.05,False
TXN06388,U06388,31,28-35,Female,9.97,8-10h,4.85,0.36,2.36,7.35,False,162,133,10.73,1.0762,Medium,Yes,Severe,1,1 - Addicted label,7.57,False,19.68,False
TXN06389,U06389,31,28-35,Male,5.35,Up to 6h,4.67,3.61,2.7,6.89,True,163,163,6.23,1.1645,High,No,Moderate,1,1 - Addicted label,10.98,True,14.939999999999998,False
TXN06390,U06390,27,23-27,Female,9.55,8-10h,4.56,2.46,5.94,7.07,False,198,180,12.34,1.2921,Medium,No,Moderate,1,1 - Addicted label,12.96,True,22.560000000000002,False
TXN06391,U06391,34,28-35,Male,3.56,Up to 6h,5.72,3.83,1.1,5.59,True,150,169,5.85,1.6433,Medium,No,Moderate,1,1 - Addicted label,10.65,True,10.25,False
TXN06392,U06392,31,28-35,Male,8.93,8-10h,3.61,3.94,5.79,4.96,True,68,171,11.07,1.2396,High,Yes,Severe,1,1 - Addicted label,13.34,True,19.68,False
TXN06393,U06393,31,28-35,Other,11.68,10h+,3.16,2.83,2.07,6.77,True,180,46,14.12,1.2089,Medium,Yes,Moderate,1,1 - Addicted label,8.06,False,20.52,False
TXN06394,U06394,25,23-27,Male,11.39,10h+,5.34,3.53,1.79,6.11,True,184,145,12.15,1.0667,Low,Yes,Moderate,1,1 - Addicted label,10.66,False,19.29,False
TXN06395,U06395,20,18-22,Male,7.13,6-8h,3.86,2.82,2.06,5.95,True,138,32,8.98,1.2595,Low,No,Mild,0,0 - Not addicted label,8.74,True,15.14,False
TXN06396,U06396,23,23-27,Male,10.74,10h+,0.65,0.47,2.64,4.94,True,201,154,13.15,1.2244,Medium,Yes,Severe,1,1 - Addicted label,3.7600000000000002,False,18.32,False
TXN06397,U06397,19,18-22,Female,6.73,6-8h,0.66,3.92,5.29,6.2,True,21,62,8.04,1.1947,High,Yes,Mild,0,0 - Not addicted label,9.870000000000001,True,18.22,False
TXN06398,U06398,21,18-22,Other,7.23,6-8h,1.83,3.13,2.69,7.44,False,202,179,8.97,1.2407,Low,Yes,Moderate,1,1 - Addicted label,7.65,True,17.360000000000003,False
TXN06399,U06399,22,18-22,Male,7.52,6-8h,2.1,1.64,4.14,6.98,True,128,74,8.2,1.0904,High,No,Moderate,1,1 - Addicted label,7.88,True,18.64,False
TXN06400,U06400,28,28-35,Female,6.74,6-8h,2.58,1.94,2.91,7.47,False,20,97,9.49,1.408,Medium,Yes,Mild,0,0 - Not addicted label,7.43,True,17.12,False
TXN06401,U06401,30,28-35,Other,8.37,8-10h,1.02,3.65,1.64,4.59,True,183,96,9.23,1.1027,Medium,Yes,Severe,1,1 - Addicted label,6.31,False,14.6,False
TXN06402,U06402,31,28-35,Female,8.96,8-10h,3.72,1.72,5.7,6.51,True,152,124,11.0,1.2277,High,Yes,Moderate,1,1 - Addicted label,11.14,True,21.17,False
TXN06403,U06403,35,28-35,Other,4.57,Up to 6h,4.93,0.48,5.02,4.55,True,49,77,6.31,1.3807,High,No,Severe,1,1 - Addicted label,10.43,True,14.14,False
TXN06404,U06404,19,18-22,Male,5.61,Up to 6h,3.61,3.5,3.15,5.45,True,80,93,6.35,1.1319,Low,Yes,None,0,0 - Not addicted label,10.26,True,14.21,False
TXN06405,U06405,29,28-35,Female,6.21,6-8h,4.64,3.45,0.8,6.92,True,23,135,7.98,1.285,High,Yes,Moderate,1,1 - Addicted label,8.89,True,13.93,False
TXN06406,U06406,29,28-35,Male,6.39,6-8h,4.26,2.82,2.09,5.54,True,58,21,7.19,1.1252,Low,Yes,Moderate,1,1 - Addicted label,9.17,True,14.02,False
TXN06407,U06407,24,23-27,Female,8.13,8-10h,4.01,2.6,1.99,5.61,True,135,35,9.21,1.1328,Low,No,Severe,1,1 - Addicted label,8.6,True,15.730000000000002,False
TXN06408,U06408,23,23-27,Female,8.64,8-10h,3.54,0.52,1.11,6.25,True,186,95,11.6,1.3426,High,No,Moderate,1,1 - Addicted label,5.170000000000001,False,16.0,False
TXN06409,U06409,20,18-22,Female,5.9,Up to 6h,5.67,3.93,2.59,7.53,False,130,30,7.52,1.2746,Medium,No,Severe,1,1 - Addicted label,12.19,True,16.02,False
TXN06410,U06410,20,18-22,Female,4.32,Up to 6h,1.65,2.92,2.73,8.19,False,163,71,5.48,1.2685,Medium,No,Mild,0,0 - Not addicted label,7.300000000000001,True,15.24,False
TXN06411,U06411,21,18-22,Female,9.17,8-10h,5.1,2.38,5.1,4.61,True,235,145,10.25,1.1178,Medium,No,Moderate,1,1 - Addicted label,12.579999999999998,True,18.880000000000003,False
TXN06412,U06412,19,18-22,Other,6.91,6-8h,5.61,3.88,5.46,4.82,True,234,170,8.71,1.2605,Low,Yes,Moderate,1,1 - Addicted label,14.95,True,17.19,False
TXN06413,U06413,28,28-35,Female,8.61,8-10h,3.25,3.86,5.38,7.81,False,79,60,10.44,1.2125,High,No,Moderate,1,1 - Addicted label,12.489999999999998,True,21.799999999999997,False
TXN06414,U06414,28,28-35,Other,4.05,Up to 6h,2.85,2.79,4.33,8.92,False,118,103,4.78,1.1802,High,Yes,None,0,0 - Not addicted label,9.97,True,17.299999999999997,False
TXN06415,U06415,22,18-22,Male,11.39,10h+,1.44,1.66,3.88,5.39,True,215,101,13.17,1.1563,Low,No,Severe,1,1 - Addicted label,6.9799999999999995,False,20.66,False
TXN06416,U06416,28,28-35,Other,4.35,Up to 6h,0.68,3.65,3.51,5.14,True,101,52,5.8,1.3333,High,No,None,0,0 - Not addicted label,7.84,True,12.999999999999998,False
TXN06417,U06417,24,23-27,Other,10.22,10h+,3.26,0.36,3.27,7.1,False,244,24,12.25,1.1986,High,No,Moderate,1,1 - Addicted label,6.89,False,20.59,False
TXN06418,U06418,34,28-35,Female,10.2,10h+,3.77,0.32,3.07,4.53,True,216,142,12.92,1.2667,Medium,Yes,Severe,1,1 - Addicted label,7.16,False,17.8,False
TXN06419,U06419,29,28-35,Female,9.33,8-10h,4.55,3.94,5.73,6.42,True,153,127,9.96,1.0675,Low,Yes,Severe,1,1 - Addicted label,14.22,True,21.48,False
TXN06420,U06420,20,18-22,Other,4.33,Up to 6h,0.55,1.68,2.49,6.27,True,46,76,5.84,1.3487,High,No,None,0,0 - Not addicted label,4.720000000000001,True,13.09,False
TXN06421,U06421,28,28-35,Female,8.34,8-10h,5.02,1.53,1.99,8.15,False,203,58,9.16,1.0983,High,No,Moderate,1,1 - Addicted label,8.54,True,18.48,False
TXN06422,U06422,26,23-27,Male,10.36,10h+,1.94,0.15,4.01,8.11,False,84,60,11.85,1.1438,Medium,Yes,Severe,1,1 - Addicted label,6.1,False,22.479999999999997,False
TXN06423,U06423,22,18-22,Female,5.93,Up to 6h,4.92,0.43,1.81,4.7,True,201,82,8.05,1.3575,Low,Yes,Severe,1,1 - Addicted label,7.16,True,12.44,False
TXN06424,U06424,25,23-27,Female,3.8,Up to 6h,4.75,0.68,3.85,5.83,True,115,90,6.05,1.5921,Medium,No,Moderate,1,1 - Addicted label,9.28,True,13.479999999999999,False
TXN06425,U06425,21,18-22,Male,11.58,10h+,2.4,1.29,4.03,6.78,True,91,120,14.14,1.2211,High,Yes,Severe,1,1 - Addicted label,7.720000000000001,False,22.39,False
TXN06426,U06426,34,28-35,Other,5.71,Up to 6h,5.03,0.58,1.11,8.81,False,58,140,6.64,1.1629,Medium,Yes,Severe,1,1 - Addicted label,6.720000000000001,True,15.629999999999999,False
TXN06427,U06427,24,23-27,Female,10.31,10h+,1.79,0.22,2.5,8.84,False,178,130,12.74,1.2357,Low,Yes,Severe,1,1 - Addicted label,4.51,False,21.65,False
TXN06428,U06428,22,18-22,Other,9.36,8-10h,0.53,3.63,5.51,8.64,False,133,173,10.95,1.1699,High,No,Severe,1,1 - Addicted label,9.67,True,23.509999999999998,False
TXN06429,U06429,18,18-22,Other,3.31,Up to 6h,4.97,2.14,3.53,8.01,False,230,102,5.54,1.6737,Medium,Yes,Severe,1,1 - Addicted label,10.639999999999999,True,14.85,False
TXN06430,U06430,35,28-35,Male,9.4,8-10h,3.53,0.89,4.33,4.91,True,150,161,10.98,1.1681,Low,No,Severe,1,1 - Addicted label,8.75,False,18.64,False
TXN06431,U06431,29,28-35,Male,4.24,Up to 6h,2.28,1.59,1.9,7.84,False,118,21,6.32,1.4906,Medium,No,None,0,0 - Not addicted label,5.77,True,13.98,False
TXN06432,U06432,18,18-22,Female,3.44,Up to 6h,3.52,1.35,0.56,7.09,False,105,142,5.65,1.6424,Medium,No,None,0,0 - Not addicted label,5.43,True,11.09,False
TXN06433,U06433,25,23-27,Female,11.15,10h+,2.77,0.61,3.45,5.29,True,216,56,12.47,1.1184,Medium,Yes,Severe,1,1 - Addicted label,6.83,False,19.89,False
TXN06434,U06434,24,23-27,Female,3.84,Up to 6h,1.58,2.24,3.35,5.69,True,35,161,5.0,1.3021,High,No,Mild,0,0 - Not addicted label,7.17,True,12.88,False
TXN06435,U06435,31,28-35,Female,9.41,8-10h,1.36,3.1,1.97,8.17,False,98,101,12.4,1.3177,Medium,No,Moderate,1,1 - Addicted label,6.43,False,19.549999999999997,False
TXN06436,U06436,24,23-27,Other,9.91,8-10h,4.89,3.61,5.19,8.77,False,231,37,10.68,1.0777,High,Yes,Moderate,1,1 - Addicted label,13.690000000000001,True,23.87,False
TXN06437,U06437,25,23-27,Male,10.76,10h+,3.48,1.83,1.68,8.62,False,216,180,12.41,1.1533,Low,Yes,Moderate,1,1 - Addicted label,6.99,False,21.06,False
TXN06438,U06438,20,18-22,Female,8.93,8-10h,2.34,3.89,5.71,5.93,True,113,124,11.03,1.2352,Medium,Yes,Moderate,1,1 - Addicted label,11.940000000000001,True,20.57,False
TXN06439,U06439,30,28-35,Male,3.66,Up to 6h,3.0,0.55,2.92,7.47,False,162,139,5.98,1.6339,High,No,Mild,0,0 - Not addicted label,6.47,True,14.049999999999999,False
TXN06440,U06440,22,18-22,Other,5.62,Up to 6h,0.65,2.65,4.63,7.91,False,109,19,8.34,1.484,High,Yes,None,0,0 - Not addicted label,7.93,True,18.16,False
TXN06441,U06441,22,18-22,Male,5.98,Up to 6h,4.46,1.48,5.05,7.48,False,216,70,7.47,1.2492,High,Yes,Severe,1,1 - Addicted label,10.989999999999998,True,18.51,False
TXN06442,U06442,32,28-35,Female,9.93,8-10h,4.01,1.12,4.08,8.19,False,110,109,12.05,1.2135,Low,No,Severe,1,1 - Addicted label,9.21,False,22.199999999999996,False
TXN06443,U06443,31,28-35,Male,8.11,8-10h,5.52,0.95,2.07,5.87,True,65,48,11.09,1.3674,High,Yes,Severe,1,1 - Addicted label,8.54,True,16.05,False
TXN06444,U06444,20,18-22,Male,11.36,10h+,0.54,2.69,1.66,5.06,True,27,92,12.62,1.1109,Medium,Yes,Moderate,1,1 - Addicted label,4.89,False,18.08,False
TXN06445,U06445,26,23-27,Female,6.2,6-8h,2.15,1.1,4.97,5.33,True,63,142,9.11,1.4694,High,Yes,Mild,0,0 - Not addicted label,8.219999999999999,True,16.5,False
TXN06446,U06446,22,18-22,Male,7.36,6-8h,2.02,0.97,1.94,6.52,True,194,20,8.52,1.1576,High,No,Moderate,1,1 - Addicted label,4.93,False,15.819999999999999,False
TXN06447,U06447,33,28-35,Other,11.95,10h+,5.5,0.58,3.54,5.18,True,193,109,13.88,1.1615,Medium,No,Moderate,1,1 - Addicted label,9.620000000000001,False,20.669999999999998,False
TXN06448,U06448,33,28-35,Male,6.14,6-8h,2.63,1.47,3.53,6.45,True,245,176,8.51,1.386,High,No,Mild,0,0 - Not addicted label,7.629999999999999,True,16.12,False
TXN06449,U06449,18,18-22,Other,3.03,Up to 6h,4.9,2.72,4.99,4.92,True,128,52,4.08,1.3465,High,Yes,Severe,1,1 - Addicted label,12.610000000000001,True,12.94,False
TXN06450,U06450,24,23-27,Other,9.88,8-10h,3.28,2.69,1.95,8.34,False,90,113,12.06,1.2206,High,No,Severe,1,1 - Addicted label,7.92,False,20.169999999999998,False
TXN06451,U06451,30,28-35,Male,9.04,8-10h,5.81,1.61,2.78,5.33,True,27,141,10.61,1.1737,Low,No,Severe,1,1 - Addicted label,10.2,True,17.15,False
TXN06452,U06452,25,23-27,Other,9.57,8-10h,3.7,0.45,4.64,6.57,True,77,89,11.84,1.2372,Medium,No,Severe,1,1 - Addicted label,8.79,False,20.78,False
TXN06453,U06453,27,23-27,Female,3.67,Up to 6h,3.56,2.75,1.41,5.94,True,90,163,5.76,1.5695,Low,No,None,0,0 - Not addicted label,7.720000000000001,True,11.02,False
TXN06454,U06454,33,28-35,Male,10.9,10h+,2.43,2.47,0.95,6.81,True,98,84,12.89,1.1826,Medium,Yes,Moderate,1,1 - Addicted label,5.8500000000000005,False,18.66,False
TXN06455,U06455,23,23-27,Female,9.58,8-10h,2.31,2.96,4.56,7.48,False,163,167,11.18,1.167,Medium,Yes,Moderate,1,1 - Addicted label,9.829999999999998,True,21.62,False
TXN06456,U06456,28,28-35,Female,6.16,6-8h,5.06,2.79,3.84,5.9,True,35,149,7.76,1.2597,High,Yes,Severe,1,1 - Addicted label,11.69,True,15.9,False
TXN06457,U06457,26,23-27,Female,7.99,6-8h,5.68,0.24,4.52,7.52,False,129,162,8.6,1.0763,High,Yes,Moderate,1,1 - Addicted label,10.44,True,20.03,False
TXN06458,U06458,33,28-35,Other,9.56,8-10h,1.29,1.02,0.59,8.08,False,219,75,10.84,1.1339,Medium,No,Severe,1,1 - Addicted label,2.9,False,18.23,False
TXN06459,U06459,27,23-27,Other,7.12,6-8h,1.44,2.02,0.85,6.02,True,100,118,8.08,1.1348,High,No,Mild,0,0 - Not addicted label,4.31,False,13.99,False
TXN06460,U06460,33,28-35,Female,4.26,Up to 6h,3.81,3.21,4.5,8.7,False,235,49,4.85,1.1385,Low,Yes,None,0,0 - Not addicted label,11.52,True,17.46,False
TXN06461,U06461,19,18-22,Other,5.6,Up to 6h,5.08,3.43,4.62,6.72,True,179,168,7.7,1.375,High,No,Moderate,1,1 - Addicted label,13.129999999999999,True,16.94,False
TXN06462,U06462,34,28-35,Female,5.75,Up to 6h,3.95,3.63,3.3,8.76,False,137,120,8.66,1.5061,Medium,Yes,Mild,0,0 - Not addicted label,10.879999999999999,True,17.81,False
TXN06463,U06463,29,28-35,Male,8.36,8-10h,5.45,1.89,4.41,7.81,False,61,160,10.55,1.262,Low,Yes,Severe,1,1 - Addicted label,11.75,True,20.58,False
TXN06464,U06464,29,28-35,Other,5.52,Up to 6h,5.94,1.01,4.49,8.64,False,168,35,7.78,1.4094,High,Yes,Severe,1,1 - Addicted label,11.440000000000001,True,18.65,False
TXN06465,U06465,19,18-22,Male,6.29,6-8h,5.44,0.2,2.62,6.95,True,193,15,9.05,1.4388,Medium,Yes,Severe,1,1 - Addicted label,8.260000000000002,True,15.86,False
TXN06466,U06466,22,18-22,Female,9.76,8-10h,2.02,2.82,1.01,7.73,False,212,143,10.96,1.123,Medium,Yes,Severe,1,1 - Addicted label,5.85,False,18.500000000000004,False
TXN06467,U06467,25,23-27,Male,9.42,8-10h,4.3,2.24,5.05,5.89,True,113,23,11.03,1.1709,Low,Yes,Severe,1,1 - Addicted label,11.59,True,20.36,False
TXN06468,U06468,23,23-27,Other,5.05,Up to 6h,4.49,2.98,2.02,8.96,False,209,21,6.48,1.2832,High,Yes,Moderate,1,1 - Addicted label,9.49,True,16.03,False
